ID,group_id1,group_id2,ideology1,ideology2,ideological_label,income,Q1_immigration,Q2_defense,treatment,proposition_vote,state,year,log_income,weights
0683,8,9,1.41299106491154,-0.632431403113541,Very Liberal,53672.5435279,9,3,1,1,33,14,10.8906568560341,0.9
0684,16,5,0.698601074915348,0.953078160620154,Liberal,39276.8637893665,7,4,0,1,34,14,10.5783909168513,0.2
0685,17,4,0.548387837406345,0.872052512537985,Liberal,110122.880810682,1,10,0,1,35,14,11.6093521195635,0.4
0686,11,8,0.920401498399239,-1.74171759464593,Liberal,29579.2210517761,2,2,1,1,36,14,10.2948274023067,1
0687,7,8,0.886716034294334,1.40043780111851,Liberal,43047.8000885806,8,4,1,1,37,14,10.6700664072396,1
0688,4,10,0.397906583753443,0.048346494896431,Liberal,4696.32444853875,2,8,0,1,38,14,8.45453544952563,0.6
0689,17,8,-1.51421071364176,-0.652118373918097,Very Conservative,307640.085261313,9,5,1,1,39,14,12.6366858243173,0.1
0690,19,8,-2.67970702617986,-0.616367552459414,Very Conservative,1064334.64540044,3,2,1,1,40,14,13.8778604157876,0.8
0691,18,2,1.44256806232988,-1.0749148624796,Very Liberal,2174.24420438411,8,10,1,1,41,14,7.68443639089618,0.3
0692,19,4,0.0209779418234764,-0.0929197905684821,Liberal,159065.632806793,6,9,0,1,42,14,11.9770721809785,0.8
0693,11,10,0.48294883477659,-1.4711177646935,Liberal,6232.26053453246,9,4,1,1,43,14,8.737494392603,0.4
0694,18,6,0.712723694687515,-0.0611445240790901,Liberal,33881.0412407223,1,2,0,1,44,14,10.430610881491,0.4
0695,16,6,0.522737789087249,-0.298998726349186,Liberal,14514.4634011982,5,4,0,1,45,14,9.58290090720481,0.6
0696,6,7,1.9271098191378,-1.27006699157618,Very Liberal,121918.266425111,9,7,1,1,46,14,11.7111061518652,0.5
0697,2,7,-0.237660260540028,-0.340821125912866,Conservative,15190.5348913177,9,5,0,1,47,14,9.62842780835481,0.7
0698,11,7,-1.39048294407719,-1.254680041512,Very Conservative,72364.498811273,9,5,1,1,48,14,11.1894711102034,0.9
0699,19,5,-0.0680516114223202,1.18411011141474,Conservative,164310.860760785,3,10,0,1,49,14,12.0095154050712,0.6
0700,11,3,-1.15288369316404,0.26587289612139,Very Conservative,47052.9021958225,9,7,1,1,50,14,10.759027826338,0.5
0701,7,8,0.122041847881876,1.60758562336246,Liberal,3096.80259852556,10,9,0,1,1,15,8.03812543836331,0.2
0702,8,3,1.03891665726884,1.06897448803289,Very Liberal,7787.62278556094,10,3,1,1,2,15,8.96029092997763,0.6
0703,2,1,0.232846807287718,-1.169652223994,Liberal,60949.8020710404,9,1,1,1,3,15,11.0178058875053,0.3
0704,3,4,1.23249741441411,0.3539252317846,Very Liberal,4265.04080145251,2,7,1,1,4,15,8.3582070264574,0.5
0705,14,9,-1.07544264830985,0.379316542270755,Very Conservative,126583.187382156,5,6,0,1,5,15,11.7486549787846,0.5
0706,6,8,0.201600515007688,1.59013243218904,Liberal,122178.147931301,3,3,1,1,6,15,11.7132354875629,0.3
0707,14,10,0.195756266188538,-0.552866238730505,Liberal,17689.8122080016,6,3,1,1,7,15,9.78074417138248,0.3
0708,7,1,-0.0120182168791937,0.209477533828066,Conservative,11570.2652583061,6,4,1,1,8,15,9.35619374631265,0.3
0709,6,7,-0.872584013359233,0.693264838008147,Conservative,16952.7336840613,4,6,0,1,9,15,9.73818437910014,0.8
0710,6,8,-1.85076663280846,0.218500720762411,Very Conservative,1780433.47184352,6,8,0,1,10,15,14.3923674161288,0.4
0711,11,3,1.59223737500856,1.05047542636472,Very Liberal,14725.3690974306,2,2,1,1,11,15,9.59732707424507,0.6
0712,11,9,0.397065779628972,1.05108025425999,Liberal,441072.968294897,7,7,0,1,12,15,12.996965601728,1
0713,5,10,-1.10083902002455,-0.396724197702591,Very Conservative,1497129.54764539,4,7,0,1,13,15,14.2190601978308,0.1
0714,12,5,0.650653790951873,-1.04669891806687,Liberal,11128.0819252763,1,8,0,1,14,15,9.31722709566068,0.4
0715,5,10,-0.283765221021778,0.8394558371814,Conservative,161724.195609799,7,5,0,1,15,15,11.993647667085,0.1
0716,6,9,-0.572906652040055,0.495639124758946,Conservative,306849.613247742,3,4,1,1,16,15,12.6341130474213,0.4
0717,15,4,0.0659091660107342,0.59332443633434,Liberal,32197.0379342865,3,4,1,1,17,15,10.3796297376828,0.4
0718,19,2,-0.0934152957509597,0.481628555310782,Conservative,42779.9562038496,8,2,1,1,18,15,10.6638249588829,1
0719,8,7,0.824469330278571,0.352019553424666,Liberal,9745.49983727192,8,2,0,1,19,15,9.18456090229093,0.5
0720,8,5,0.177642043783919,0.485074824580691,Liberal,31934.2599246196,4,4,0,1,20,15,10.3714346912985,0.5
0721,15,1,-1.42134250959424,-0.175248900443486,Very Conservative,5126357.0638394,1,7,0,1,21,15,15.4499058408816,0.9
0722,3,1,-0.607152877794906,-0.488478832795381,Conservative,72081.56771328,7,10,1,1,22,15,11.185553641675,0.4
0723,4,10,0.017314424030603,-1.99869528107685,Liberal,107990.196375297,5,1,0,1,23,15,11.5897957276833,0.5
0724,1,5,-1.57919295278059,-0.0732014170479865,Very Conservative,1101774.37673396,7,6,1,1,24,15,13.9124325079271,0.7
0725,13,10,-1.40742467925659,0.0380070111981909,Very Conservative,549143.109836711,1,9,1,0,25,15,13.2161143601774,0.1
0726,10,1,0.741687092986777,1.36160994554142,Liberal,14899.1995873389,2,3,1,1,26,15,9.60906277152009,0.3
0727,15,4,-0.900372147423363,0.366651458660824,Conservative,75686.3889838426,4,3,1,1,27,15,11.2343536211964,0.7
0728,8,8,-0.694096796497026,0.193527623913085,Conservative,509958.121489771,4,6,1,1,28,15,13.142083886603,0.8
0729,4,10,-0.757013902914212,-2.07733443139382,Conservative,866927.27385357,7,1,1,1,29,15,13.6727103697225,0.7
0730,8,1,0.271518512763934,-0.0109846095546136,Liberal,14985.4313374554,7,10,1,1,30,15,9.61483376395147,0.4
0731,20,1,-0.359071184033538,-0.195935373736308,Conservative,47745.3768883614,1,6,0,1,31,15,10.7736375221297,0.8
0732,1,4,1.74785764198175,0.596405502749394,Very Liberal,21171.9031389041,1,5,1,1,32,15,9.96043025800539,0.6
0733,10,8,1.1178921936908,-0.00464659415454585,Very Liberal,110581.316603099,1,3,0,0,33,15,11.6135064261612,0.6
0734,5,6,0.38676839753367,0.84691612127458,Liberal,36188.6583249383,1,3,0,1,34,15,10.4965010427824,0.6
0735,16,2,-0.754271793584776,-1.09952821222911,Conservative,158626.245608544,10,7,0,1,35,15,11.974306057522,0.3
0736,9,9,0.477778828669903,2.18972276179851,Liberal,31285.5366592642,1,2,0,1,36,15,10.3509111821694,0.5
0737,4,2,-0.898888566740654,0.659732507681973,Conservative,4092991.45098487,2,6,0,1,37,15,15.2247866667807,0.8
0738,13,1,-0.255134003613209,0.674282784286288,Conservative,124541.994383223,3,5,1,1,38,15,11.7323982422955,0.6
0739,4,8,-2.18398741880897,-1.69854093155234,Very Conservative,11059355.9070559,7,9,0,1,39,15,16.2187873161109,0.4
0740,16,4,-1.79951348466689,-1.4471894563466,Very Conservative,1438643.05442501,4,6,1,1,40,15,14.1792109039705,0.7
0741,5,5,0.375940778894202,-0.680035982035445,Liberal,443476.379616594,4,8,1,1,41,15,13.0023998202753,0.8
0742,7,10,-0.849661999106377,1.49850784535635,Conservative,159956.687435693,10,9,0,1,42,15,11.9826583540422,1
0743,7,1,-0.779845300105727,1.83451157932188,Conservative,400112.644320113,3,5,0,1,43,15,12.8995013972455,0.4
0744,16,7,-0.689352794758348,-0.256694259072116,Conservative,13862.2194806229,8,2,1,1,44,15,9.53692239561062,0.9
0745,4,3,0.605232868345366,-1.73370930976555,Liberal,115720.866067628,7,4,1,1,45,15,11.6589362432275,0.7
0746,2,5,-0.103717732755377,-0.618145890207939,Conservative,74047.7161354238,5,8,0,1,46,15,11.2124649770248,0.2
0747,1,6,1.92947951234938,-0.425598981543706,Very Liberal,11624.6587678526,10,8,1,1,47,15,9.36088387672174,0.2
0748,17,3,0.708162282552211,2.42123253809792,Liberal,33024.3526421758,3,7,1,1,48,15,10.4050005271447,0.5
0749,5,1,1.70615790852519,-2.14095389747471,Very Liberal,18824.1570865713,7,9,0,1,49,15,9.84289627538785,0.6
0750,5,7,-1.53514760892772,0.688137501513679,Very Conservative,2054730.86114976,6,10,1,1,50,15,14.5356554295251,0.7
0751,2,7,-0.191795354125112,-0.974493990483062,Conservative,91454.0756681418,2,9,0,1,1,16,11.4235922200008,1
0752,11,7,-1.14109477365543,0.423493370159016,Very Conservative,2321939.53301501,6,9,1,1,2,16,14.6579133999944,0.5
0753,2,6,-1.52371541823958,0.500326287386923,Very Conservative,409479.197989201,7,3,0,1,3,16,12.9226413824238,1
0754,8,9,-1.20673196571864,-0.331249727954159,Very Conservative,30924.8705165166,8,1,1,1,4,16,10.3393160102355,1
0755,15,9,-1.2415315364517,-0.12080531954522,Very Conservative,96833.642813931,5,6,0,1,5,16,11.4807497626139,0.9
0756,10,8,0.255783462064808,0.435258041414957,Liberal,39083.6484685416,6,2,1,1,6,16,10.5734594607689,0.8
0757,19,8,0.536603560511467,-0.449620990367351,Liberal,46996.041133396,8,3,1,1,7,16,10.7578186459402,0.2
0758,20,8,-0.889383275349558,-0.972987766104218,Conservative,149924.661932164,10,1,1,1,8,16,11.9178881931211,0.7
0759,14,6,0.422430727744458,1.07953340342271,Liberal,14234.7454130081,4,6,0,1,9,16,9.56344111497251,0.9
0760,15,6,0.282019087694856,-0.220493088109135,Liberal,47146.3629315655,1,1,0,1,10,16,10.7610121468374,0.1
0761,16,1,-0.553622500628272,-1.72250954002479,Conservative,152976.118575752,5,1,0,1,11,16,11.9380371004514,0.5
0762,9,10,-2.22760036643102,0.373505721849194,Very Conservative,412752.381977774,6,7,0,1,12,16,12.9306031327597,0.5
0763,10,9,0.264864149837918,-0.495524657291045,Liberal,94799.9140851042,9,8,0,1,13,16,11.4595237819674,0.7
0764,7,1,-0.411526600789785,-0.558260130537599,Conservative,83247.5810753907,3,4,0,1,14,16,11.3295743512691,0.6
0765,9,2,1.23992850155717,0.562500918896981,Very Liberal,61425.9010347257,9,6,0,1,15,16,11.0255868661418,0.5
0766,19,9,-1.31015060565225,0.833235198011532,Very Conservative,3832104.69860321,9,8,1,1,16,16,15.1589247398821,0.9
0767,16,7,1.30006928588252,0.0401625372578609,Very Liberal,7285.75004336962,5,10,0,1,17,16,8.89367567055258,0.2
0768,18,7,0.253416223540394,0.52301848820958,Liberal,120430.523934774,2,1,0,1,18,16,11.6988283007788,0.2
0769,13,8,0.379761587374295,0.268703719348086,Liberal,337825.8461181,4,8,1,1,19,16,12.7302857935079,0.5
0770,18,2,1.54726408892027,-0.677295056937622,Very Liberal,9876.08100831151,10,4,1,1,20,16,9.19787105297411,0.2
0771,2,6,1.71385741644416,-0.418103052443757,Very Liberal,15060.8910807529,8,6,0,1,21,16,9.61985666831218,0.8
0772,9,9,-0.350791804201154,0.653554378976052,Conservative,894518.225156142,4,8,0,1,22,16,13.7040405564088,0.1
0773,14,8,0.936717927974209,0.120887233834713,Liberal,11088.8048642124,7,5,1,1,23,16,9.31369130755899,0.9
0774,8,9,-0.0476180944297047,-1.70877286712736,Conservative,98650.321349945,1,10,1,1,24,16,11.4993367689208,0.1
0775,19,9,1.46539779012784,0.450636840745603,Very Liberal,35130.2457695001,6,3,1,1,25,16,10.466817741236,0.2
0776,19,8,-0.124818701554311,0.27962366219055,Conservative,23182.4131436656,3,8,0,1,26,16,10.0511492160337,1
0777,2,6,-1.03374224566684,-0.595804713922414,Very Conservative,82283.1724255733,5,7,0,1,27,16,11.3179218994842,0.6
0778,7,3,1.42805531070718,-0.759678590681932,Very Liberal,12055.2636258751,4,4,1,1,28,16,9.39725665896803,0.5
0779,4,6,-0.0635828748298169,-0.282436523460343,Conservative,390422.509714242,9,3,0,1,29,16,12.8749847899384,1
0780,18,9,-0.873293932360329,-2.09933582121693,Conservative,868335.923383273,3,5,0,0,30,16,13.6743339272801,0.1
0781,16,4,-0.511099761707172,2.07618303378366,Conservative,5566565.7055137,3,9,0,1,31,16,15.5322888518203,0.9
0782,19,8,-0.40639816515284,0.183053554583151,Conservative,58843.7233918567,9,6,0,1,32,16,10.9826404526565,0.2
0783,13,6,1.59625690194324,-0.0672324907245985,Very Liberal,26758.8209633988,7,5,0,1,33,16,10.1946194536078,0.3
0784,6,1,-0.463357873324808,0.738313657783443,Conservative,67722.9670853059,3,6,0,1,34,16,11.1231806493054,0.8
0785,15,4,1.0704958800081,-0.518383242513964,Very Liberal,231897.630466865,8,6,1,1,35,16,12.3540513052823,1
0786,2,1,-0.24852020985984,1.4059193287433,Conservative,30366.7398626555,8,7,1,1,36,16,10.3211032049828,0.8
0787,17,5,2.52866967177397,-0.566833699128658,Very Liberal,20312.2318537888,6,9,0,1,37,16,9.91897853794072,0.2
0788,16,6,-0.354456065992904,-0.979996225888804,Conservative,209126.936315131,9,1,1,1,38,16,12.2506966973742,0.3
0789,7,9,-0.828238844269239,-0.0958142713069597,Conservative,63091.4036466508,10,8,1,1,39,16,11.0523398054396,0.9
0790,11,9,0.88336445928019,-0.120239172159531,Liberal,7861.2165387315,2,9,0,1,40,16,8.96969664936673,0.7
0791,8,2,-0.261532606196631,0.729707937303315,Conservative,209923.560485262,8,10,0,1,41,16,12.2544987457471,0.2
0792,12,5,-1.48744093625806,0.91236733652591,Very Conservative,611172.406933155,4,7,0,1,42,16,13.3231343700908,0.9
0793,17,5,-0.0359372907184197,-0.995206410564111,Conservative,88377.3148099854,9,6,1,1,43,16,11.3893705958967,0.1
0794,8,3,-0.221504609491816,0.170880756708246,Conservative,191153.267785344,5,8,0,1,44,16,12.1608308343765,0.7
0795,5,8,-0.449410797146733,0.490895504650684,Conservative,105865.530287777,6,2,0,1,45,16,11.5699249855719,0.3
0796,1,1,-0.352686456036568,-0.776257926114699,Conservative,725353.690436049,8,8,1,1,46,16,13.4944146637545,0.5
0797,14,1,1.31427372527882,0.766009514493944,Very Liberal,10897.1418529746,6,3,1,1,47,16,9.29625581850936,0.7
0798,8,5,0.663323964458126,-2.14256152289347,Liberal,24540.3138202856,7,3,1,1,48,16,10.1080725062958,0.5
0799,12,7,0.209294650321778,-0.197842006472198,Liberal,101698.483395288,10,6,1,1,49,16,11.5297676693914,0.2
0800,18,3,-0.198174681481268,0.715808221119168,Conservative,95906.3356517724,6,3,1,1,50,16,11.4711273238799,0.7
0801,12,7,0.444202353233566,1.9989049125735,Liberal,5751.0447865832,3,1,1,1,1,17,8.65713681930005,0.4
0802,5,2,0.703147461104491,-0.487919026652413,Liberal,125367.681228149,4,4,1,1,2,17,11.7390061485107,0.8
0803,18,8,-0.929302178604433,-0.0369139583877492,Conservative,385919.334546396,7,5,1,1,3,17,12.863383648749,0.5
0804,12,6,-0.491389338213227,1.02216843967203,Conservative,8468885.61911186,8,3,0,1,4,17,15.9519094899809,0.7
0805,2,5,-1.39521112576337,0.903280077654039,Very Conservative,3590412.3248661,2,1,0,1,5,17,15.0937776075924,0.5
0806,10,10,-1.53136734600916,-0.191317650798676,Very Conservative,120994.444780942,6,2,0,1,6,17,11.7034999126236,1
0807,2,5,-0.617803862136928,-1.65222127585745,Conservative,583199.09156261,1,3,0,1,7,17,13.2762839019981,0.1
0808,7,9,1.96602121271294,1.48308061797271,Very Liberal,1312.27034679577,3,8,0,1,8,17,7.17951400528617,1
0809,1,3,0.504540983616945,1.73563022219369,Liberal,15904.0127806379,3,8,0,1,9,17,9.67432673250757,0.6
0810,14,7,-1.77772386158158,-0.070831188602375,Very Conservative,734988.354768824,7,8,0,1,10,17,13.5076099342175,0.3
0811,8,9,-1.34342053163359,-1.29982432463635,Very Conservative,287541.554178712,8,9,1,1,11,17,12.569122665049,0.7
0812,2,4,-1.54594355003917,1.97450115157755,Very Conservative,827209.828153508,4,4,1,1,12,17,13.6258136638958,0.8
0813,20,2,-0.0430211870605254,-0.259860200799255,Conservative,58754.1346170542,5,2,0,1,13,17,10.9811168059906,1
0814,8,10,-0.78215550949578,0.578083838855528,Conservative,40744.5407971531,5,1,0,1,14,17,10.6150771415264,0.4
0815,8,10,2.0119665005606,1.05504087603038,Very Liberal,50326.0528520353,7,3,1,1,15,17,10.826278171343,1
0816,1,5,0.588666097594447,-1.03299378682069,Liberal,35604.7603220899,6,5,0,1,16,17,10.4802346248134,0.7
0817,3,8,-0.997048118996458,-0.108015804517759,Conservative,1296568.79726689,10,6,1,1,17,17,14.0752319463917,0.5
0818,12,6,1.73950394525153,-0.746773307206294,Very Liberal,11268.957583231,9,3,0,1,18,17,9.32980710792282,0.6
0819,17,8,0.399557941208942,-0.246956819865473,Liberal,163249.834157402,6,2,0,1,19,17,12.003037031257,0.6
0820,14,8,2.05218649841233,0.700823511854568,Very Liberal,26634.2085979998,3,5,0,1,20,17,10.1899517060506,1
0821,19,1,0.0357110398949458,2.00227845219109,Liberal,44463.6735089249,9,2,1,1,21,17,10.702427809137,0.2
0822,16,6,0.450364176552895,0.646801779203052,Liberal,23351.1678655815,3,6,0,1,22,17,10.0584022775029,0.5
0823,10,3,0.401128637481998,-1.00974783779506,Liberal,9075.71072211606,10,9,1,1,23,17,9.11335697255309,0.6
0824,18,6,-0.986158525028129,-1.54461309407449,Conservative,142849.562836527,2,6,1,1,24,17,11.8695473473569,0.8
0825,18,3,0.641762717050611,0.999851730938946,Liberal,262005.166510505,5,1,0,1,25,17,12.4761195020546,0.5
0826,4,2,0.218382961978739,-0.433282202170598,Liberal,14804.6963080746,2,2,0,1,26,17,9.60269972753061,0.5
0827,19,7,1.07823972994377,-0.141966165468284,Very Liberal,18553.6427265478,9,7,0,1,27,17,9.82842142215565,1
0828,16,1,1.08352959076,1.37639097220474,Very Liberal,12702.5623099997,9,7,0,1,28,17,9.44955900878943,0.2
0829,7,2,-0.701196855345591,0.355139389889932,Conservative,13728.9726143682,4,3,1,1,29,17,9.52726366816681,0.3
0830,12,3,1.77092767646626,1.39514254328833,Very Liberal,2542.46089154202,2,6,1,1,30,17,7.84088774591337,0.3
0831,6,2,2.89295625057521,0.400440258932425,Very Liberal,59293.2667915961,6,6,1,1,31,17,10.9902510337094,0.8
0832,11,6,0.706857567297182,0.959968663589538,Liberal,23811.0154265622,9,2,1,1,32,17,10.0779035856342,0.9
0833,18,2,-0.551890869347997,0.789291070682323,Conservative,30586.8786865099,3,7,1,1,33,17,10.3283263948845,0.1
0834,2,4,-0.572138099308697,-2.33634028352151,Conservative,606369.757490371,10,3,0,1,34,17,13.3152452398542,0.2
0835,7,3,0.549439831797868,0.218998873241318,Liberal,35908.4649415416,1,10,0,1,35,17,10.4887283389252,0.1
0836,14,10,0.0117430224078064,-1.09639835861303,Liberal,781285.01365015,3,7,0,1,36,17,13.5686952965007,0.9
0837,17,4,-1.03608463494855,-0.734259678918076,Very Conservative,367041.895336599,3,8,1,1,37,17,12.8132312767519,0.4
0838,12,7,0.834852182026416,-0.647590538866852,Liberal,51622.1768645541,10,5,0,1,38,17,10.8517066433357,0.9
0839,6,1,-0.941881968017733,-0.293033300143773,Conservative,234374.771272635,3,10,1,1,39,17,12.3646766998029,0.8
0840,1,2,0.398165407062104,1.66982963100314,Liberal,95492.1636332646,4,1,0,1,40,17,11.4667994669058,0.5
0841,6,2,0.578543828293818,1.75936211300108,Liberal,87708.0370735271,2,6,0,1,41,17,11.381768816961,1
0842,20,8,-0.359564807544506,-0.357974572923778,Conservative,12412.7850382655,10,1,1,1,42,17,9.42648227189766,0.5
0843,8,3,1.32227850258995,2.05497765216629,Very Liberal,50363.4840685724,6,3,0,1,43,17,10.8270216690173,0.1
0844,5,10,-0.459718341501077,0.788788081594931,Conservative,164199.744050004,2,4,1,1,44,17,12.0088389172295,1
0845,9,1,-0.853281113070076,-0.732041299639004,Conservative,246451.771224411,7,8,0,1,45,17,12.4149215990601,0.4
0846,16,5,0.865845430744828,1.16546268809549,Liberal,6139.33750859175,8,9,1,1,46,17,8.72247211769633,0.9
0847,14,1,-0.775262960400257,1.96462051645891,Conservative,550244.425039207,3,9,1,1,47,17,13.2181178676503,1
0848,9,7,-0.283566081449317,0.92731091954546,Conservative,342828.690598521,4,4,1,1,48,17,12.744986157065,0.3
0849,4,9,-0.604344683770264,-0.990764850549882,Conservative,419001.739309691,5,1,1,1,49,17,12.9456303499928,0.6
0850,9,10,1.08736371976463,-0.00213040258703698,Very Liberal,8563.51698152498,8,3,0,1,50,17,9.05526624708266,0.7
0851,3,1,-1.27307620068949,-0.192006689436209,Very Conservative,820258.723405993,1,6,0,1,1,18,13.6173750858244,0.6
0852,4,5,2.17559888042781,-0.840930262272639,Very Liberal,3410.66154580642,5,1,1,1,2,18,8.13466155316443,0.8
0853,17,4,0.295077326099015,-0.732370782480973,Liberal,75377.438598149,5,3,1,1,3,18,11.2302632863837,0.9
0854,11,4,0.0183612618342304,1.4131132078068,Liberal,15480.9212374288,9,2,1,1,4,18,9.64736365683479,0.3
0855,19,6,-1.13715081306264,0.0484927029174826,Very Conservative,105085.47127876,7,3,0,1,5,18,11.5625293101901,0.2
0856,20,8,-0.0259858421307083,-0.939124412710488,Conservative,13700.2100914374,5,2,0,1,6,18,9.52516644684005,0.5
0857,10,3,-0.957030791850286,-0.170783597175854,Conservative,421212.320268725,9,5,1,1,7,18,12.9508923092148,1
0858,9,8,-0.826716127613798,-0.706470322013285,Conservative,292291.307440676,6,6,0,1,8,18,12.5855062121716,1
0859,3,5,-0.230660949657148,0.603081498016893,Conservative,341993.92379564,9,4,0,1,9,18,12.7425482492075,0.7
0860,5,3,1.34598689050011,0.500548824355632,Very Liberal,6472.27811721916,6,8,0,1,10,18,8.7752834301913,1
0861,4,3,-0.822396742029106,1.85227891647415,Conservative,67656.0706610511,2,8,0,1,11,18,11.1221923658781,0.2
0862,5,7,0.872725097570522,-0.872008266307384,Liberal,6647.35128191304,3,8,1,1,12,18,8.80197375083428,0.5
0863,16,8,-0.504023159028962,-0.515585720370909,Conservative,72668.9404551712,9,3,0,1,13,18,11.1936693432811,0.1
0864,12,1,0.265360043989023,-1.01839280967322,Liberal,40988.9371760469,7,3,1,1,14,18,10.6210574843027,1
0865,5,2,-0.7255016190109,0.30029548888589,Conservative,82326.1524281477,4,2,0,1,15,18,11.3184441056665,0.6
0866,3,9,-0.608044148366494,0.394392867498432,Conservative,8036.91959355842,6,5,0,1,16,18,8.99180115362845,0.3
0867,19,6,0.974329788803333,0.0811358568366985,Liberal,23994.4566787491,4,3,1,1,17,18,10.0855781109332,0.3
0868,4,6,2.55216374125378,-1.11324925986964,Very Liberal,9631.57192190204,6,3,1,1,18,18,9.17280172323684,1
0869,10,4,0.883915374900014,1.82429612735905,Liberal,17355.9954912593,10,4,1,1,19,18,9.76169328713826,0.6
0870,2,4,-0.0793341976432595,-0.0757898768036848,Conservative,693076.518435399,4,1,0,1,20,18,13.4488956882893,0.8
0871,20,4,-0.21316751101837,0.947266283754985,Conservative,76644.7152872001,3,1,0,1,21,18,11.2469359358983,1
0872,3,9,0.96733928758798,-1.46485406007174,Liberal,28862.5292069942,3,4,0,1,22,18,10.2702994655979,0.7
0873,12,5,-1.38673696956449,1.27193139372063,Very Conservative,22048.9207902692,3,5,0,1,23,18,10.0010189359252,0.4
0874,5,5,-0.0379096972961407,0.772466638249759,Conservative,532683.30522794,9,2,0,1,24,18,13.1856823525002,0.7
0875,8,10,-0.521493452221161,0.202471417629731,Conservative,1847507.8573246,3,5,0,1,25,18,14.4293481847452,0.5
0876,19,9,0.15936892192888,0.32372870476963,Liberal,99384.2428020409,5,7,1,1,26,18,11.5067488569602,0.8
0877,3,5,0.579547657510481,1.26333061671463,Liberal,12373.5652918778,1,4,1,1,27,18,9.42331764470591,0.6
0878,9,8,1.76748704131096,0.0977546632606596,Very Liberal,3992.84975716884,6,1,0,1,28,18,8.29226047980107,0.5
0879,1,1,1.50044443375324,0.3760237164213,Very Liberal,9630.39458311458,2,8,0,1,29,18,9.17267947831563,0.1
0880,4,10,-0.787530630927931,-1.04762124913288,Conservative,30560.0821242518,7,1,1,1,30,18,10.3274499305887,1
0881,17,8,0.344421058671553,-0.84400392029929,Liberal,64493.4561572523,9,7,1,1,31,18,11.0743190427106,0.7
0882,12,8,-0.287563082048942,-1.0757950984371,Conservative,583639.146493033,10,9,1,1,32,18,13.2770381709909,0.7
0883,19,10,-0.885263131875439,0.470618515502892,Conservative,181476.582045788,8,6,1,1,33,18,12.1088818998215,0.7
0884,12,5,-0.10135102023195,1.00878732404408,Conservative,49885.3178056941,9,3,1,1,34,18,10.817482006094,0.7
0885,16,5,0.516864581696396,-0.494286869168355,Liberal,113913.531205423,4,4,0,1,35,18,11.6431949413733,0.4
0886,20,10,-0.869510234562066,-0.340574918753665,Conservative,29666.3438727535,10,4,0,1,36,18,10.2977684792933,0.7
0887,5,4,2.18825939088032,-1.15175949191227,Very Liberal,14749.3886217832,10,5,1,1,37,18,9.59895691153828,0.1
0888,18,7,0.333044849040287,0.632621963860705,Liberal,34227.0004576351,3,8,1,1,38,18,10.4407700986351,0.8
0889,11,8,0.312012959707234,0.283110537708717,Liberal,253486.50321738,3,9,0,1,39,18,12.44306585885,0.5
0890,18,2,1.14405656255037,0.520639943497539,Very Liberal,4039.08116837459,1,6,0,1,40,18,8.30377251151761,0.3
0891,3,5,1.38794087734684,-0.412391138804385,Very Liberal,11121.6457936289,4,7,1,1,41,18,9.31664855987739,0.7
0892,3,2,0.667584548800304,0.216057341325672,Liberal,32473.3984809198,3,2,1,1,42,18,10.3881765248776,0.9
0893,14,10,-0.70696546685203,-0.79914920761199,Conservative,359809.649100995,1,10,1,1,43,18,12.7933304180962,0.5
0894,7,2,1.47316185821692,0.175294212463606,Very Liberal,40447.8178433307,9,2,1,1,44,18,10.6077679740186,0.7
0895,9,4,0.508709059797825,2.86010694431034,Liberal,65097.6892566694,2,4,1,1,45,18,11.0836443322774,0.2
0896,19,5,0.787832292077978,0.0774309249683552,Liberal,10580.0323495067,6,10,0,1,46,18,9.26672376301694,0.9
0897,7,5,0.604977993495041,-1.17802223825401,Liberal,80479.8507404119,1,9,0,0,47,18,11.2957621307147,0.2
0898,6,5,-0.408641580085298,0.0794991315428861,Conservative,229462.822432506,8,8,0,1,48,18,12.3434963016022,1
0899,3,4,0.61199034268042,0.0390468468944844,Liberal,247911.502427172,1,9,1,1,49,18,12.420827116411,1
0900,13,1,-0.0279427566058586,0.235994514242755,Conservative,169278.963938196,1,4,0,0,50,18,12.0393033072304,0.5
0901,18,3,-1.03436921111532,0.154421293677713,Very Conservative,271407.751299697,7,4,1,1,1,19,12.5113775864014,0.5
0902,5,3,0.0310179499107946,-0.456420988229342,Liberal,71871.3277549026,9,1,1,1,2,19,11.1826326846887,0.4
0903,3,1,-1.41723918244526,-0.0663998944552101,Very Conservative,42510.5417295835,4,10,0,1,3,19,10.6575073648516,0.7
0904,19,9,0.560826424645653,1.30989432413873,Liberal,292004.600452911,6,6,1,1,4,19,12.584524836102,0.5
0905,16,8,0.148585966495902,0.733583288288094,Liberal,15174.78240276,1,4,0,1,5,19,9.6273902766328,1
0906,6,6,0.271405222449081,-0.287569533697882,Liberal,120412.114061527,3,6,0,1,6,19,11.6986754219245,0.7
0907,13,1,0.309750101378963,-1.59079039532723,Liberal,25939.872879826,5,5,1,0,7,19,10.163536557312,0.2
0908,9,1,-0.0779641620189892,0.687911523249921,Conservative,21540.5521539747,5,9,0,1,8,19,9.9776925842711,0.9
0909,2,5,0.151496346818697,-0.0442953792519648,Liberal,67382.9079223453,8,1,0,1,9,19,11.118146673084,0.6
0910,19,9,1.05532536433757,0.23637955198447,Very Liberal,22243.7732246785,9,6,0,1,10,19,10.009817393357,0.9
